timestamp,park_id,visitor_count,event_day
1/11/2025 3:00,NP_0001,0,TRUE
1/11/2025 6:00,NP_0001,0,TRUE
1/11/2025 9:00,NP_0001,12,FALSE
1/11/2025 12:00,NP_0001,43,TRUE
1/11/2025 15:00,NP_0001,18,FALSE
1/11/2025 18:00,NP_0001,6,FALSE
1/11/2025 21:00,NP_0001,0,FALSE
1/12/2025 0:00,NP_0001,0,FALSE
1/12/2025 3:00,NP_0001,0,FALSE
1/12/2025 6:00,NP_0001,0,FALSE
1/12/2025 9:00,NP_0001,15,FALSE
1/12/2025 12:00,NP_0001,8,FALSE
1/12/2025 15:00,NP_0001,13,FALSE
1/12/2025 18:00,NP_0001,6,FALSE
1/12/2025 21:00,NP_0001,0,FALSE
1/13/2025 0:00,NP_0001,0,FALSE
1/13/2025 3:00,NP_0001,0,FALSE
1/13/2025 6:00,NP_0001,0,FALSE
1/13/2025 9:00,NP_0001,4,FALSE
1/13/2025 12:00,NP_0001,8,FALSE
1/13/2025 15:00,NP_0001,9,FALSE
1/13/2025 18:00,NP_0001,5,FALSE
1/13/2025 21:00,NP_0001,0,FALSE
1/14/2025 0:00,NP_0001,0,FALSE
1/14/2025 3:00,NP_0001,0,FALSE
1/14/2025 6:00,NP_0001,0,FALSE
1/14/2025 9:00,NP_0001,6,FALSE
1/14/2025 12:00,NP_0001,11,FALSE
1/14/2025 15:00,NP_0001,4,FALSE
1/14/2025 18:00,NP_0001,3,FALSE
1/14/2025 21:00,NP_0001,0,FALSE
1/15/2025 0:00,NP_0001,0,FALSE
1/15/2025 3:00,NP_0001,0,FALSE
1/15/2025 6:00,NP_0001,0,FALSE
1/15/2025 9:00,NP_0001,5,FALSE
1/15/2025 12:00,NP_0001,12,FALSE
1/15/2025 15:00,NP_0001,7,FALSE
1/15/2025 18:00,NP_0001,2,FALSE
1/15/2025 21:00,NP_0001,0,FALSE
1/16/2025 0:00,NP_0001,0,FALSE
1/16/2025 3:00,NP_0001,0,FALSE
1/16/2025 6:00,NP_0001,0,FALSE
1/16/2025 9:00,NP_0001,3,FALSE
1/16/2025 12:00,NP_0001,10,FALSE
1/16/2025 15:00,NP_0001,9,FALSE
1/16/2025 18:00,NP_0001,2,FALSE
1/16/2025 21:00,NP_0001,0,FALSE
1/17/2025 0:00,NP_0001,0,FALSE
1/17/2025 3:00,NP_0001,0,FALSE
1/17/2025 6:00,NP_0001,0,FALSE
1/17/2025 9:00,NP_0001,5,FALSE
1/17/2025 12:00,NP_0001,11,FALSE
1/17/2025 15:00,NP_0001,10,FALSE
1/17/2025 18:00,NP_0001,4,FALSE
1/17/2025 21:00,NP_0001,0,FALSE
1/18/2025 0:00,NP_0001,0,FALSE
1/18/2025 3:00,NP_0001,0,FALSE
1/18/2025 6:00,NP_0001,0,FALSE
1/18/2025 9:00,NP_0001,10,FALSE
1/18/2025 12:00,NP_0001,22,FALSE
1/18/2025 15:00,NP_0001,18,FALSE
1/18/2025 18:00,NP_0001,5,FALSE
1/18/2025 21:00,NP_0001,0,FALSE
1/19/2025 0:00,NP_0001,0,FALSE
1/19/2025 3:00,NP_0001,0,FALSE
1/19/2025 6:00,NP_0001,0,TRUE
1/19/2025 9:00,NP_0001,12,FALSE
1/19/2025 12:00,NP_0001,10,FALSE
1/19/2025 15:00,NP_0001,11,FALSE
1/19/2025 18:00,NP_0001,5,FALSE
1/19/2025 21:00,NP_0001,0,FALSE
1/20/2025 0:00,NP_0001,0,FALSE
1/20/2025 3:00,NP_0001,0,FALSE
1/20/2025 6:00,NP_0001,0,FALSE
1/20/2025 9:00,NP_0001,3,FALSE
1/20/2025 12:00,NP_0001,6,FALSE
1/20/2025 15:00,NP_0001,26,TRUE
1/20/2025 18:00,NP_0001,5,FALSE
1/20/2025 21:00,NP_0001,0,FALSE
1/21/2025 0:00,NP_0001,0,FALSE
1/21/2025 3:00,NP_0001,0,FALSE
1/21/2025 6:00,NP_0001,0,FALSE
1/21/2025 9:00,NP_0001,7,FALSE
1/21/2025 12:00,NP_0001,7,FALSE
1/21/2025 15:00,NP_0001,11,FALSE
1/21/2025 18:00,NP_0001,2,FALSE
1/21/2025 21:00,NP_0001,0,FALSE
1/22/2025 0:00,NP_0001,0,FALSE
1/22/2025 3:00,NP_0001,0,FALSE
1/22/2025 6:00,NP_0001,0,FALSE
1/22/2025 9:00,NP_0001,7,FALSE
1/22/2025 12:00,NP_0001,9,FALSE
1/22/2025 15:00,NP_0001,7,FALSE
1/22/2025 18:00,NP_0001,4,FALSE
1/22/2025 21:00,NP_0001,0,FALSE
1/23/2025 0:00,NP_0001,0,FALSE
1/23/2025 3:00,NP_0001,0,FALSE
1/23/2025 6:00,NP_0001,0,FALSE
1/23/2025 9:00,NP_0001,8,FALSE
1/23/2025 12:00,NP_0001,8,FALSE
1/23/2025 15:00,NP_0001,8,FALSE
1/23/2025 18:00,NP_0001,5,FALSE
1/23/2025 21:00,NP_0001,0,FALSE
1/24/2025 0:00,NP_0001,0,FALSE
1/24/2025 3:00,NP_0001,0,FALSE
1/24/2025 6:00,NP_0001,0,FALSE
1/24/2025 9:00,NP_0001,7,FALSE
1/24/2025 12:00,NP_0001,11,FALSE
1/24/2025 15:00,NP_0001,15,TRUE
1/24/2025 18:00,NP_0001,4,FALSE
1/24/2025 21:00,NP_0001,0,FALSE
1/25/2025 0:00,NP_0001,0,FALSE
1/25/2025 3:00,NP_0001,0,FALSE
1/25/2025 6:00,NP_0001,0,FALSE
1/25/2025 9:00,NP_0001,7,FALSE
1/25/2025 12:00,NP_0001,27,FALSE
1/25/2025 15:00,NP_0001,17,FALSE
1/25/2025 18:00,NP_0001,11,FALSE
1/25/2025 21:00,NP_0001,0,FALSE
1/26/2025 0:00,NP_0001,0,FALSE
1/26/2025 3:00,NP_0001,0,FALSE
1/26/2025 6:00,NP_0001,0,FALSE
1/26/2025 9:00,NP_0001,6,FALSE
1/26/2025 12:00,NP_0001,13,FALSE
1/26/2025 15:00,NP_0001,11,FALSE
1/26/2025 18:00,NP_0001,6,FALSE
1/26/2025 21:00,NP_0001,0,FALSE
1/27/2025 0:00,NP_0001,0,FALSE
1/27/2025 3:00,NP_0001,0,FALSE
1/27/2025 6:00,NP_0001,0,FALSE
1/27/2025 9:00,NP_0001,4,FALSE
1/27/2025 12:00,NP_0001,14,FALSE
1/27/2025 15:00,NP_0001,13,FALSE
1/27/2025 18:00,NP_0001,3,FALSE
1/27/2025 21:00,NP_0001,0,FALSE
1/28/2025 0:00,NP_0001,0,FALSE
1/28/2025 3:00,NP_0001,0,FALSE
1/28/2025 6:00,NP_0001,0,FALSE
1/28/2025 9:00,NP_0001,3,FALSE
1/28/2025 12:00,NP_0001,8,FALSE
1/28/2025 15:00,NP_0001,5,FALSE
1/28/2025 18:00,NP_0001,4,FALSE
1/28/2025 21:00,NP_0001,0,FALSE
1/29/2025 0:00,NP_0001,0,FALSE
1/29/2025 3:00,NP_0001,0,TRUE
1/29/2025 6:00,NP_0001,0,FALSE
1/29/2025 9:00,NP_0001,4,FALSE
1/29/2025 12:00,NP_0001,13,FALSE
1/29/2025 15:00,NP_0001,6,FALSE
1/29/2025 18:00,NP_0001,5,FALSE
1/29/2025 21:00,NP_0001,0,FALSE
1/30/2025 0:00,NP_0001,0,FALSE
1/30/2025 3:00,NP_0001,0,FALSE
1/30/2025 6:00,NP_0001,0,FALSE
1/30/2025 9:00,NP_0001,6,FALSE
1/30/2025 12:00,NP_0001,11,FALSE
1/30/2025 15:00,NP_0001,9,FALSE
1/30/2025 18:00,NP_0001,3,FALSE
1/30/2025 21:00,NP_0001,0,FALSE
1/31/2025 0:00,NP_0001,0,FALSE
1/31/2025 3:00,NP_0001,0,FALSE
1/31/2025 6:00,NP_0001,0,FALSE
1/31/2025 9:00,NP_0001,3,FALSE
1/31/2025 12:00,NP_0001,7,FALSE
1/31/2025 15:00,NP_0001,10,FALSE
1/31/2025 18:00,NP_0001,6,FALSE
1/31/2025 21:00,NP_0001,0,FALSE
2/1/2025 0:00,NP_0001,0,FALSE
2/1/2025 3:00,NP_0001,0,FALSE
2/1/2025 6:00,NP_0001,0,FALSE
2/1/2025 9:00,NP_0001,9,FALSE
2/1/2025 12:00,NP_0001,27,FALSE
2/1/2025 15:00,NP_0001,25,FALSE
2/1/2025 18:00,NP_0001,13,FALSE
2/1/2025 21:00,NP_0001,0,FALSE
2/2/2025 0:00,NP_0001,0,FALSE
2/2/2025 3:00,NP_0001,0,FALSE
2/2/2025 6:00,NP_0001,0,FALSE
2/2/2025 9:00,NP_0001,19,FALSE
2/2/2025 12:00,NP_0001,12,FALSE
2/2/2025 15:00,NP_0001,22,FALSE
2/2/2025 18:00,NP_0001,10,FALSE
2/2/2025 21:00,NP_0001,0,FALSE
2/3/2025 0:00,NP_0001,0,FALSE
2/3/2025 3:00,NP_0001,0,FALSE
2/3/2025 6:00,NP_0001,0,FALSE
2/3/2025 9:00,NP_0001,5,FALSE
2/3/2025 12:00,NP_0001,12,FALSE
2/3/2025 15:00,NP_0001,10,FALSE
2/3/2025 18:00,NP_0001,6,FALSE
2/3/2025 21:00,NP_0001,0,FALSE
2/4/2025 0:00,NP_0001,0,FALSE
2/4/2025 3:00,NP_0001,0,FALSE
2/4/2025 6:00,NP_0001,0,FALSE
2/4/2025 9:00,NP_0001,3,FALSE
2/4/2025 12:00,NP_0001,14,FALSE
2/4/2025 15:00,NP_0001,6,FALSE
2/4/2025 18:00,NP_0001,2,FALSE
2/4/2025 21:00,NP_0001,0,FALSE
2/5/2025 0:00,NP_0001,0,FALSE
2/5/2025 3:00,NP_0001,0,FALSE
2/5/2025 6:00,NP_0001,0,FALSE
2/5/2025 9:00,NP_0001,10,FALSE
2/5/2025 12:00,NP_0001,13,FALSE
2/5/2025 15:00,NP_0001,9,FALSE
2/5/2025 18:00,NP_0001,6,FALSE
2/5/2025 21:00,NP_0001,0,FALSE
2/6/2025 0:00,NP_0001,0,FALSE
2/6/2025 3:00,NP_0001,0,FALSE
2/6/2025 6:00,NP_0001,0,FALSE
2/6/2025 9:00,NP_0001,4,FALSE
2/6/2025 12:00,NP_0001,13,FALSE
2/6/2025 15:00,NP_0001,14,FALSE
2/6/2025 18:00,NP_0001,7,FALSE
2/6/2025 21:00,NP_0001,0,FALSE
2/7/2025 0:00,NP_0001,0,FALSE
2/7/2025 3:00,NP_0001,0,FALSE
2/7/2025 6:00,NP_0001,0,FALSE
2/7/2025 9:00,NP_0001,8,FALSE
2/7/2025 12:00,NP_0001,8,FALSE
2/7/2025 15:00,NP_0001,9,FALSE
2/7/2025 18:00,NP_0001,4,FALSE
2/7/2025 21:00,NP_0001,0,FALSE
2/8/2025 0:00,NP_0001,0,FALSE
2/8/2025 3:00,NP_0001,0,FALSE
2/8/2025 6:00,NP_0001,0,FALSE
2/8/2025 9:00,NP_0001,9,FALSE
2/8/2025 12:00,NP_0001,12,FALSE
2/8/2025 15:00,NP_0001,35,TRUE
2/8/2025 18:00,NP_0001,13,FALSE
2/8/2025 21:00,NP_0001,0,FALSE
2/9/2025 0:00,NP_0001,0,FALSE
2/9/2025 3:00,NP_0001,0,FALSE
2/9/2025 6:00,NP_0001,0,TRUE
2/9/2025 9:00,NP_0001,35,TRUE
2/9/2025 12:00,NP_0001,18,FALSE
2/9/2025 15:00,NP_0001,22,FALSE
2/9/2025 18:00,NP_0001,6,FALSE
2/9/2025 21:00,NP_0001,0,FALSE
2/10/2025 0:00,NP_0001,0,FALSE
2/10/2025 3:00,NP_0001,0,FALSE
2/10/2025 6:00,NP_0001,0,FALSE
2/10/2025 9:00,NP_0001,3,FALSE
2/10/2025 12:00,NP_0001,14,FALSE
2/10/2025 15:00,NP_0001,10,FALSE
2/10/2025 18:00,NP_0001,5,FALSE
2/10/2025 21:00,NP_0001,0,FALSE
2/11/2025 0:00,NP_0001,0,FALSE
2/11/2025 3:00,NP_0001,0,FALSE
2/11/2025 6:00,NP_0001,0,FALSE
2/11/2025 9:00,NP_0001,6,FALSE
2/11/2025 12:00,NP_0001,9,FALSE
2/11/2025 15:00,NP_0001,8,FALSE
2/11/2025 18:00,NP_0001,4,FALSE
2/11/2025 21:00,NP_0001,0,TRUE
2/12/2025 0:00,NP_0001,0,FALSE
2/12/2025 3:00,NP_0001,0,FALSE
2/12/2025 6:00,NP_0001,0,FALSE
2/12/2025 9:00,NP_0001,8,FALSE
2/12/2025 12:00,NP_0001,11,FALSE
2/12/2025 15:00,NP_0001,7,FALSE
2/12/2025 18:00,NP_0001,5,FALSE
2/12/2025 21:00,NP_0001,0,FALSE
2/13/2025 0:00,NP_0001,0,FALSE
2/13/2025 3:00,NP_0001,0,FALSE
2/13/2025 6:00,NP_0001,0,FALSE
2/13/2025 9:00,NP_0001,4,FALSE
2/13/2025 12:00,NP_0001,17,FALSE
2/13/2025 15:00,NP_0001,11,FALSE
2/13/2025 18:00,NP_0001,7,FALSE
2/13/2025 21:00,NP_0001,0,FALSE
2/14/2025 0:00,NP_0001,0,FALSE
2/14/2025 3:00,NP_0001,0,FALSE
2/14/2025 6:00,NP_0001,0,FALSE
2/14/2025 9:00,NP_0001,4,FALSE
2/14/2025 12:00,NP_0001,9,FALSE
2/14/2025 15:00,NP_0001,10,FALSE
2/14/2025 18:00,NP_0001,7,FALSE
2/14/2025 21:00,NP_0001,0,FALSE
2/15/2025 0:00,NP_0001,0,FALSE
2/15/2025 3:00,NP_0001,0,FALSE
2/15/2025 6:00,NP_0001,0,FALSE
2/15/2025 9:00,NP_0001,8,FALSE
2/15/2025 12:00,NP_0001,16,FALSE
2/15/2025 15:00,NP_0001,19,FALSE
2/15/2025 18:00,NP_0001,14,FALSE
2/15/2025 21:00,NP_0001,0,FALSE
2/16/2025 0:00,NP_0001,0,FALSE
2/16/2025 3:00,NP_0001,0,FALSE
2/16/2025 6:00,NP_0001,0,FALSE
2/16/2025 9:00,NP_0001,15,FALSE
2/16/2025 12:00,NP_0001,15,FALSE
2/16/2025 15:00,NP_0001,22,FALSE
2/16/2025 18:00,NP_0001,21,TRUE
2/16/2025 21:00,NP_0001,0,FALSE
2/17/2025 0:00,NP_0001,0,FALSE
2/17/2025 3:00,NP_0001,0,FALSE
2/17/2025 6:00,NP_0001,0,FALSE
2/17/2025 9:00,NP_0001,8,FALSE
2/17/2025 12:00,NP_0001,18,FALSE
2/17/2025 15:00,NP_0001,7,FALSE
2/17/2025 18:00,NP_0001,3,FALSE
2/17/2025 21:00,NP_0001,0,FALSE
2/18/2025 0:00,NP_0001,0,FALSE
2/18/2025 3:00,NP_0001,0,FALSE
2/18/2025 6:00,NP_0001,0,FALSE
2/18/2025 9:00,NP_0001,4,FALSE
2/18/2025 12:00,NP_0001,13,FALSE
2/18/2025 15:00,NP_0001,8,FALSE
2/18/2025 18:00,NP_0001,7,FALSE
2/18/2025 21:00,NP_0001,0,FALSE
2/19/2025 0:00,NP_0001,0,FALSE
2/19/2025 3:00,NP_0001,0,FALSE
2/19/2025 6:00,NP_0001,0,FALSE
2/19/2025 9:00,NP_0001,10,FALSE
2/19/2025 12:00,NP_0001,14,FALSE
2/19/2025 15:00,NP_0001,14,FALSE
2/19/2025 18:00,NP_0001,7,FALSE
2/19/2025 21:00,NP_0001,0,FALSE
2/20/2025 0:00,NP_0001,0,FALSE
2/20/2025 3:00,NP_0001,0,FALSE
2/20/2025 6:00,NP_0001,0,FALSE
2/20/2025 9:00,NP_0001,5,FALSE
2/20/2025 12:00,NP_0001,14,FALSE
2/20/2025 15:00,NP_0001,8,FALSE
2/20/2025 18:00,NP_0001,3,FALSE
2/20/2025 21:00,NP_0001,0,FALSE
2/21/2025 0:00,NP_0001,0,FALSE
2/21/2025 3:00,NP_0001,0,FALSE
2/21/2025 6:00,NP_0001,0,FALSE
2/21/2025 9:00,NP_0001,7,FALSE
2/21/2025 12:00,NP_0001,13,FALSE
2/21/2025 15:00,NP_0001,11,FALSE
2/21/2025 18:00,NP_0001,6,FALSE
2/21/2025 21:00,NP_0001,0,FALSE
2/22/2025 0:00,NP_0001,0,FALSE
2/22/2025 3:00,NP_0001,0,FALSE
2/22/2025 6:00,NP_0001,0,FALSE
2/22/2025 9:00,NP_0001,24,FALSE
2/22/2025 12:00,NP_0001,25,FALSE
2/22/2025 15:00,NP_0001,25,FALSE
2/22/2025 18:00,NP_0001,35,TRUE
2/22/2025 21:00,NP_0001,0,FALSE
2/23/2025 0:00,NP_0001,0,TRUE
2/23/2025 3:00,NP_0001,0,FALSE
2/23/2025 6:00,NP_0001,0,FALSE
2/23/2025 9:00,NP_0001,20,FALSE
2/23/2025 12:00,NP_0001,32,FALSE
2/23/2025 15:00,NP_0001,20,FALSE
2/23/2025 18:00,NP_0001,15,FALSE
2/23/2025 21:00,NP_0001,0,FALSE
2/24/2025 0:00,NP_0001,0,TRUE
2/24/2025 3:00,NP_0001,0,FALSE
2/24/2025 6:00,NP_0001,0,FALSE
2/24/2025 9:00,NP_0001,8,FALSE
2/24/2025 12:00,NP_0001,9,FALSE
2/24/2025 15:00,NP_0001,11,FALSE
2/24/2025 18:00,NP_0001,6,FALSE
2/24/2025 21:00,NP_0001,0,FALSE
2/25/2025 0:00,NP_0001,0,FALSE
2/25/2025 3:00,NP_0001,0,FALSE
2/25/2025 6:00,NP_0001,0,FALSE
2/25/2025 9:00,NP_0001,4,FALSE
2/25/2025 12:00,NP_0001,20,FALSE
2/25/2025 15:00,NP_0001,15,FALSE
2/25/2025 18:00,NP_0001,4,FALSE
2/25/2025 21:00,NP_0001,0,FALSE
2/26/2025 0:00,NP_0001,0,FALSE
2/26/2025 3:00,NP_0001,0,FALSE
2/26/2025 6:00,NP_0001,0,FALSE
2/26/2025 9:00,NP_0001,6,FALSE
2/26/2025 12:00,NP_0001,17,FALSE
2/26/2025 15:00,NP_0001,13,FALSE
2/26/2025 18:00,NP_0001,7,FALSE
2/26/2025 21:00,NP_0001,0,FALSE
2/27/2025 0:00,NP_0001,0,FALSE
2/27/2025 3:00,NP_0001,0,TRUE
2/27/2025 6:00,NP_0001,0,FALSE
2/27/2025 9:00,NP_0001,10,FALSE
2/27/2025 12:00,NP_0001,9,FALSE
2/27/2025 15:00,NP_0001,18,FALSE
2/27/2025 18:00,NP_0001,6,FALSE
2/27/2025 21:00,NP_0001,0,FALSE
2/28/2025 0:00,NP_0001,0,FALSE
2/28/2025 3:00,NP_0001,0,FALSE
2/28/2025 6:00,NP_0001,0,FALSE
2/28/2025 9:00,NP_0001,9,FALSE
2/28/2025 12:00,NP_0001,18,FALSE
2/28/2025 15:00,NP_0001,6,FALSE
2/28/2025 18:00,NP_0001,4,FALSE
2/28/2025 21:00,NP_0001,0,FALSE
3/1/2025 0:00,NP_0001,0,FALSE
3/1/2025 3:00,NP_0001,0,TRUE
3/1/2025 6:00,NP_0001,0,FALSE
3/1/2025 9:00,NP_0001,9,FALSE
3/1/2025 12:00,NP_0001,34,FALSE
3/1/2025 15:00,NP_0001,34,FALSE
3/1/2025 18:00,NP_0001,11,FALSE
3/1/2025 21:00,NP_0001,0,FALSE
3/2/2025 0:00,NP_0001,0,FALSE
3/2/2025 3:00,NP_0001,0,FALSE
3/2/2025 6:00,NP_0001,0,TRUE
3/2/2025 9:00,NP_0001,20,FALSE
3/2/2025 12:00,NP_0001,39,FALSE
3/2/2025 15:00,NP_0001,22,FALSE
3/2/2025 18:00,NP_0001,15,FALSE
3/2/2025 21:00,NP_0001,0,FALSE
3/3/2025 0:00,NP_0001,0,FALSE
3/3/2025 3:00,NP_0001,0,FALSE
3/3/2025 6:00,NP_0001,0,FALSE
3/3/2025 9:00,NP_0001,12,FALSE
3/3/2025 12:00,NP_0001,7,FALSE
3/3/2025 15:00,NP_0001,8,FALSE
3/3/2025 18:00,NP_0001,3,FALSE
3/3/2025 21:00,NP_0001,0,FALSE
3/4/2025 0:00,NP_0001,0,FALSE
3/4/2025 3:00,NP_0001,0,FALSE
3/4/2025 6:00,NP_0001,0,FALSE
3/4/2025 9:00,NP_0001,4,FALSE
3/4/2025 12:00,NP_0001,12,FALSE
3/4/2025 15:00,NP_0001,9,FALSE
3/4/2025 18:00,NP_0001,7,FALSE
3/4/2025 21:00,NP_0001,0,FALSE
3/5/2025 0:00,NP_0001,0,FALSE
3/5/2025 3:00,NP_0001,0,FALSE
3/5/2025 6:00,NP_0001,0,FALSE
3/5/2025 9:00,NP_0001,12,FALSE
3/5/2025 12:00,NP_0001,17,FALSE
3/5/2025 15:00,NP_0001,17,FALSE
3/5/2025 18:00,NP_0001,4,FALSE
3/5/2025 21:00,NP_0001,0,FALSE
3/6/2025 0:00,NP_0001,0,FALSE
3/6/2025 3:00,NP_0001,0,FALSE
3/6/2025 6:00,NP_0001,0,FALSE
3/6/2025 9:00,NP_0001,13,FALSE
3/6/2025 12:00,NP_0001,16,FALSE
3/6/2025 15:00,NP_0001,9,FALSE
3/6/2025 18:00,NP_0001,4,FALSE
3/6/2025 21:00,NP_0001,0,FALSE
3/7/2025 0:00,NP_0001,0,FALSE
3/7/2025 3:00,NP_0001,0,FALSE
3/7/2025 6:00,NP_0001,0,FALSE
3/7/2025 9:00,NP_0001,7,FALSE
3/7/2025 12:00,NP_0001,18,FALSE
3/7/2025 15:00,NP_0001,18,FALSE
3/7/2025 18:00,NP_0001,5,FALSE
3/7/2025 21:00,NP_0001,0,FALSE
3/8/2025 0:00,NP_0001,0,FALSE
3/8/2025 3:00,NP_0001,0,FALSE
3/8/2025 6:00,NP_0001,0,FALSE
3/8/2025 9:00,NP_0001,20,FALSE
3/8/2025 12:00,NP_0001,18,FALSE
3/8/2025 15:00,NP_0001,36,FALSE
3/8/2025 18:00,NP_0001,8,FALSE
3/8/2025 21:00,NP_0001,0,FALSE
3/9/2025 0:00,NP_0001,0,FALSE
3/9/2025 3:00,NP_0001,0,FALSE
3/9/2025 6:00,NP_0001,0,FALSE
3/9/2025 9:00,NP_0001,15,FALSE
3/9/2025 12:00,NP_0001,23,FALSE
3/9/2025 15:00,NP_0001,33,FALSE
3/9/2025 18:00,NP_0001,13,FALSE
3/9/2025 21:00,NP_0001,0,FALSE
3/10/2025 0:00,NP_0001,0,FALSE
3/10/2025 3:00,NP_0001,0,FALSE
3/10/2025 6:00,NP_0001,0,FALSE
3/10/2025 9:00,NP_0001,6,FALSE
3/10/2025 12:00,NP_0001,13,FALSE
3/10/2025 15:00,NP_0001,13,FALSE
3/10/2025 18:00,NP_0001,5,FALSE
3/10/2025 21:00,NP_0001,0,FALSE
3/11/2025 0:00,NP_0001,0,FALSE
3/11/2025 3:00,NP_0001,0,FALSE
3/11/2025 6:00,NP_0001,0,FALSE
3/11/2025 9:00,NP_0001,13,FALSE
3/11/2025 12:00,NP_0001,15,FALSE
3/11/2025 15:00,NP_0001,15,FALSE
3/11/2025 18:00,NP_0001,3,FALSE
3/11/2025 21:00,NP_0001,0,FALSE
3/12/2025 0:00,NP_0001,0,FALSE
3/12/2025 3:00,NP_0001,0,FALSE
3/12/2025 6:00,NP_0001,0,FALSE
3/12/2025 9:00,NP_0001,10,FALSE
3/12/2025 12:00,NP_0001,18,FALSE
3/12/2025 15:00,NP_0001,12,FALSE
3/12/2025 18:00,NP_0001,3,FALSE
3/12/2025 21:00,NP_0001,0,FALSE
3/13/2025 0:00,NP_0001,0,FALSE
3/13/2025 3:00,NP_0001,0,TRUE
3/13/2025 6:00,NP_0001,0,FALSE
3/13/2025 9:00,NP_0001,6,FALSE
3/13/2025 12:00,NP_0001,15,FALSE
3/13/2025 15:00,NP_0001,15,FALSE
3/13/2025 18:00,NP_0001,6,FALSE
3/13/2025 21:00,NP_0001,0,FALSE
3/14/2025 0:00,NP_0001,0,FALSE
3/14/2025 3:00,NP_0001,0,FALSE
3/14/2025 6:00,NP_0001,0,FALSE
3/14/2025 9:00,NP_0001,8,FALSE
3/14/2025 12:00,NP_0001,15,FALSE
