date,park_id,aqi,no2_level,pm25_level,o3_level
2025-06-24,PARK_0004,53.29342498408554,17.462024834942994,15.430260706924148,17.678343437594304
2025-06-25,PARK_0004,50.90906087232489,17.55324465532281,15.167909360542527,18.68092929420845
2025-06-26,PARK_0004,57.21678279432407,22.762705098997564,19.067933392413394,16.432020797561115
2025-06-27,PARK_0004,42.291463576679504,15.067653454412692,15.813216610020246,12.139452909345243
2025-06-28,PARK_0004,49.42216959526131,19.169191445554766,18.634924057724405,18.078568709302516
2025-06-29,PARK_0004,61.56108021576445,24.306341665505677,19.059573042223523,15.435038965887752
2025-06-30,PARK_0004,57.67981325134117,20.7363661980006,17.73749510292761,15.109338920136663
2025-07-01,PARK_0004,47.17869255367188,17.196952159369353,12.937857244749928,13.075362359803606
2025-06-01,PARK_0005,53.69639974410852,19.26883431151837,16.55000277726029,18.544838227843673
2025-06-02,PARK_0005,46.814057299269145,17.289785138212455,13.583167939420242,16.403667606502164
2025-06-03,PARK_0005,50.19944528225465,19.017349523686665,16.027586887052472,12.855249285003547
2025-06-04,PARK_0005,52.48317653804855,21.81048523062296,15.129336019136797,14.067781364520103
2025-06-05,PARK_0005,44.489095282836885,18.865272785826573,15.80468958982919,12.072113090793476
2025-06-06,PARK_0005,51.05924896820219,16.249645550076742,14.148539229146257,15.255656824718852
2025-06-07,PARK_0005,44.062454553996275,15.751969072019318,11.88317725326111,13.80312182285163
2025-06-08,PARK_0005,47.516569725282025,14.530165423462865,10.013570612314474,13.041240561870257
2025-06-09,PARK_0005,50.58282463305663,14.738120167772184,14.175387037613728,14.122351676882147
2025-06-10,PARK_0005,55.07613824908914,21.26041167620993,17.2888194442086,16.80535575490167
2025-06-11,PARK_0005,37.32060277842056,16.464655544631697,11.626973844438742,12.212718112875347
2025-06-12,PARK_0005,67.44258540517616,22.80880828307329,23.682168921075064,19.657880582752135
2025-06-13,PARK_0005,49.085026982122535,19.54298630224653,13.877035427840672,13.585842238159243
2025-06-14,PARK_0005,49.131983921349175,16.61844617519631,16.240753511448283,13.907206366634243
2025-06-15,PARK_0005,41.6692721075396,15.767683127024213,15.015080065987025,11.430111458229431
2025-06-16,PARK_0005,48.9462350690774,18.116581476200018,16.19971422057046,16.05488599830363
2025-06-17,PARK_0005,56.23057802204064,22.141103317817826,18.206483016128004,17.065308485690082
2025-06-18,PARK_0005,53.29972766237042,19.88222628973071,17.47992892446569,15.600523706477762
2025-06-19,PARK_0005,46.3315803196047,18.716137096738624,14.403954888734765,13.667016009637493
2025-06-20,PARK_0005,47.557606864537625,22.17927886093942,16.238181430591723,16.00559124435508
2025-06-21,PARK_0005,44.03728027788549,15.836430454697549,15.121785199841154,14.963277668425237
2025-06-22,PARK_0005,53.508735558889306,20.195532971617265,15.593523356946097,12.773652342615922
2025-06-23,PARK_0005,44.012948489643605,19.59832041701634,12.270893788436684,14.484844137294727
2025-06-24,PARK_0005,44.85227829528598,18.58902537455751,11.160300708954459,13.626102387853594
2025-06-25,PARK_0005,30.67822226746256,11.897496590661055,5.942520192808487,11.615455713332398
2025-06-26,PARK_0005,49.34971631274378,20.673228489029675,17.846927348141893,12.907081852173459
2025-06-27,PARK_0005,54.027992832661646,23.47558026158543,15.735287275360601,18.479638144164383
2025-06-28,PARK_0005,39.587977262348986,14.186162581884247,10.659213732225295,10.818437762576664
2025-06-29,PARK_0005,39.66474616699327,18.31206460098796,11.381715049358316,12.60443378681174
2025-06-30,PARK_0005,41.923739620952155,13.12828924728383,13.11723660306849,8.752611935446092
2025-07-01,PARK_0005,44.260211789208775,14.96745463801789,17.252615535224248,15.100788981112075
2025-06-01,PARK_0006,62.38848943544591,23.262763819246896,19.80350558797396,19.1161676980712
2025-06-02,PARK_0006,57.24036539047006,25.44085315640156,18.637093822700624,17.749556942791063
2025-06-03,PARK_0006,47.49469580831197,17.07778573276586,14.00299087530214,14.435153491046892
2025-06-04,PARK_0006,49.96558622442977,24.809587840928753,18.022463977836075,16.193912508113897
2025-06-05,PARK_0006,55.82291006263848,21.904746085253088,14.843036098747072,16.90183405582927
2025-06-06,PARK_0006,56.596304013124104,20.155000454286395,17.647244038427026,16.66837310628773
2025-06-07,PARK_0006,45.61205971148407,16.524053863034624,12.856406846601933,17.458993228125603
2025-06-08,PARK_0006,57.77620630194827,20.439519382579526,18.304934469419756,14.238253912707751
2025-06-09,PARK_0006,60.24807283418982,23.15697983004017,17.887149472778606,20.72601514534133
2025-06-10,PARK_0006,48.238857377091236,16.501306580610514,13.30445856043536,16.548414915166003
2025-06-11,PARK_0006,46.91693066203793,13.102461068594032,13.172761481793382,15.17856079843322
2025-06-12,PARK_0006,60.35293148365426,23.214849869290905,17.283026230864273,20.413680913607774
2025-06-13,PARK_0006,44.83989982359597,17.15891837907237,13.832817726928907,14.35040738964886
2025-06-14,PARK_0006,51.475632639495295,20.6591350792098,10.46603508502261,14.126192967180891
2025-06-15,PARK_0006,56.12738822747931,20.486367222482365,16.956184911422987,17.73196146984919
2025-06-16,PARK_0006,51.98144683570606,21.13350627627557,13.668968920142593,15.181211491319724
2025-06-17,PARK_0006,56.57884056547027,22.945482148124977,15.80058963051321,17.422084978222667
2025-06-18,PARK_0006,56.93364356820402,18.673574870126654,19.398241200373,16.407583593099062
2025-06-19,PARK_0006,55.32019673331392,24.522572540616025,13.852711625533244,15.177177015139083
2025-06-20,PARK_0006,51.58152333127205,19.065102290259965,18.944330151055233,13.76091281172803
2025-06-21,PARK_0006,50.0774698725361,20.439766012220396,12.618941909608651,14.2318795382483
2025-06-22,PARK_0006,54.272874348350854,21.04342893057532,16.09508858670536,15.223198079608515
2025-06-23,PARK_0006,44.943178336009716,18.620457757082363,16.9928196440974,13.51975676236979
2025-06-24,PARK_0006,53.47134027347836,22.773981619625065,13.50274108895011,19.446431398302717
2025-06-25,PARK_0006,53.18577196604576,24.538022584596526,14.48966559876575,19.59185543492938
2025-06-26,PARK_0006,55.87868288106072,23.45755332412901,17.23165377302451,16.266547628169317
2025-06-27,PARK_0006,57.834060997418796,23.414344138663612,13.416078892051333,15.115845375811633
2025-06-28,PARK_0006,50.730441925408996,20.91217473649471,15.105955599822906,17.657074157210026
2025-06-29,PARK_0006,41.73225092256699,16.980076242037118,8.883716825995787,14.039099867738432
2025-06-30,PARK_0006,50.843428742776126,21.17659144115869,13.525262701653304,17.811958486148338
2025-07-01,PARK_0006,56.352231201895954,23.70798108678216,16.646634866841904,18.06538393115905
2025-06-01,PARK_0007,52.22127074968783,24.187470088522975,17.807602344864723,14.20717628529153
2025-06-02,PARK_0007,49.60088797757893,17.25407210351428,16.025047015625027,15.781473218998755
2025-06-03,PARK_0007,38.29358769920433,12.993867391857005,10.921798516273764,10.886356815479646
2025-06-04,PARK_0007,41.44275657811707,17.355060089951195,12.935774191316145,12.044288709478083
2025-06-05,PARK_0007,43.55730466283965,19.520336117968984,16.378005625028486,12.100068431158821
2025-06-06,PARK_0007,44.12024313404795,18.630512584443174,12.520014180720414,12.957278538887918
2025-06-07,PARK_0007,50.72289966690609,16.47044769174785,17.853474549777165,15.362230948730508
2025-06-08,PARK_0007,44.80951136388028,17.745336237109214,13.367712119205123,9.980450802274234
2025-06-09,PARK_0007,54.182845109432336,21.755789308314174,17.14085779372445,18.157953073977787
2025-06-10,PARK_0007,41.44239933962269,17.523903533919533,11.89743762008922,14.126261352319794
2025-06-11,PARK_0007,35.75106034507637,14.10223553754801,9.519676791954987,11.589844004791221
2025-06-12,PARK_0007,48.57538007921283,18.01490024204108,13.14826629541176,14.351283286649188
2025-06-13,PARK_0007,41.57893359290874,18.31554082806775,11.735265676977729,6.659703639229339
2025-06-14,PARK_0007,44.024092229752384,15.53254925021301,9.944676038003823,10.732374392480569
2025-06-15,PARK_0007,46.28042343128352,21.16945102900987,14.510495977115017,12.671120252953578
2025-06-16,PARK_0007,47.847250223260104,18.220719468866058,12.964974328651742,12.045449730512063
2025-06-17,PARK_0007,36.64215209117727,13.87701342335202,11.308752607193446,10.799398287323402
2025-06-18,PARK_0007,43.15429638269584,15.370226431684774,14.16278129817869,10.312025074915582
2025-06-19,PARK_0007,48.94642304374185,17.574135179643292,13.179056438416485,11.750356531891201
2025-06-20,PARK_0007,42.390792483634094,18.906941910409593,13.748493921978142,14.674081969146298
2025-06-21,PARK_0007,47.339452907051815,16.72844150575999,13.540257423460428,12.641437613880617
2025-06-22,PARK_0007,51.21201896970689,18.091230295030133,17.151001069690288,17.149513431129606
2025-06-23,PARK_0007,53.5371672979057,20.595493733903282,17.485794508532035,20.624453862449393
2025-06-24,PARK_0007,41.13034770998384,13.382058588928817,8.579084245179622,13.764528370717812
2025-06-25,PARK_0007,34.63191335105054,13.108127234544373,11.264200379393085,10.759925078974991
2025-06-26,PARK_0007,46.00366613921937,18.846046167289458,16.358831468392594,11.896467080288216
2025-06-27,PARK_0007,40.319963420168484,14.582666477525748,13.756372649775765,13.896786202840671
2025-06-28,PARK_0007,45.78933369037698,20.68272080993065,11.380718372360331,17.071248330215365
2025-06-29,PARK_0007,50.97748975873311,21.86223989798474,18.85684474516205,11.980000512264382
2025-06-30,PARK_0007,40.56701804108459,14.756200295069933,13.613064059840061,10.069823933121084
2025-07-01,PARK_0007,46.80462003570083,21.46292030227376,15.431791810878247,14.60888805803325
2025-06-01,PARK_0008,40.89942989482344,18.85900976852271,13.828526976257695,12.191789929691943
2025-06-02,PARK_0008,42.894445933249955,13.106162627077229,10.726628942606109,16.691171954254433
2025-06-03,PARK_0008,38.43058381271881,15.751193167529685,13.54406309020604,9.019329807811058
2025-06-04,PARK_0008,45.60388589998251,20.117385435014313,13.706164413809253,19.417971881328288
2025-06-05,PARK_0008,36.183458140106474,16.590840315810347,10.509433967239012,12.39887775170529
2025-06-06,PARK_0008,46.57780574918428,17.16480990545372,14.431334509673963,10.257538821958708
2025-06-07,PARK_0008,47.23106368200569,19.488742404783327,15.44663944188791,16.285555754776006
2025-06-08,PARK_0008,45.895268558605736,18.65428626303885,12.006443894259135,12.344139040283618
2025-06-09,PARK_0008,49.83201934391881,22.805478548979483,14.473384930551534,15.04161129768219
2025-06-10,PARK_0008,39.21533202332135,18.03164649986343,13.095433254379962,15.647034479923903
2025-06-11,PARK_0008,39.18577433180114,14.918293934684023,12.218624144591487,13.048711374991884
2025-06-12,PARK_0008,42.337013225499646,15.188883109292457,14.463919025497036,14.143374692741057
2025-06-13,PARK_0008,38.67096649753215,18.179272201223853,13.941687367652852,11.869882943755231
2025-06-14,PARK_0008,43.48638409560759,18.50266918047485,11.322509088169761,13.105978187010441
2025-06-15,PARK_0008,32.16165561993877,14.61757353898138,6.525510241097912,12.655336342839629
2025-06-16,PARK_0008,41.10732104844033,16.01959445551378,11.076728502363089,11.756118566687947
2025-06-17,PARK_0008,49.684145121542045,14.898040735546658,17.45917430863899,15.58129049866603
2025-06-18,PARK_0008,36.38921505401255,12.405061235506546,14.26955057062017,9.025750756318303
2025-06-19,PARK_0008,36.48972319241067,16.87051836169373,11.62402271029503,9.071065804650404
2025-06-20,PARK_0008,43.17112036595137,15.216942779099991,15.15297890663062,15.074078039531678
2025-06-21,PARK_0008,44.578963442357846,18.55490749943717,16.896065282442102,13.373061687483805
2025-06-22,PARK_0008,35.839966093273674,15.234934262974084,14.92408392705633,8.722470841610399
2025-06-23,PARK_0008,39.77194472672132,16.741669966891436,11.823773720004919,9.966976257261766
2025-06-24,PARK_0008,47.01803764667067,23.447296502702788,14.497674212049015,12.2972747145292
2025-06-25,PARK_0008,33.49305403694208,13.913173577219194,12.255670897715138,10.998251704073386
2025-06-26,PARK_0008,41.054614884570235,15.24330265024948,10.132057199934891,13.985887118020836
2025-06-27,PARK_0008,45.46398949025506,15.094136222720557,16.818874803437886,14.78733928886452
2025-06-28,PARK_0008,47.7213725903794,16.40429353918153,11.584763466282944,14.018473157579226
2025-06-29,PARK_0008,43.06541105551378,20.818886068059438,14.331781144284397,12.434260763030068
2025-06-30,PARK_0008,35.247604954934374,16.55904312741205,8.644870634978881,13.831218596024954
2025-07-01,PARK_0008,38.785413311846845,18.69532946997444,12.99348657367261,11.361633014669138
2025-06-01,PARK_0009,48.1139150294661,20.102199396536914,14.588487501275264,13.246551692702418
2025-06-02,PARK_0009,48.84060630123747,19.69339657993329,10.394713701541615,15.568518119948639
2025-06-03,PARK_0009,44.61902523489334,15.54094528754585,10.011018876246581,9.79792257473222
2025-06-04,PARK_0009,42.587865701261876,15.61710436524377,16.6828779854317,11.724600358588155
2025-06-05,PARK_0009,50.09997465658384,20.840952635646193,15.292122769406848,14.875105475523164
2025-06-06,PARK_0009,43.07957086343806,20.13368344193365,16.538264546307186,9.558553870786046
2025-06-07,PARK_0009,43.779452915463054,16.95216048143121,11.204760284818533,14.145766981550645
2025-06-08,PARK_0009,45.10057803627034,22.370343350121342,15.911270599568295,13.955321472145533
2025-06-09,PARK_0009,53.71804725037704,23.699019748865435,14.987519198996626,14.482979686029184
2025-06-10,PARK_0009,48.813888903884646,21.248827810549745,14.922287468472229,11.490173706783398
2025-06-11,PARK_0009,44.24803718869185,17.551269148287986,13.123079947955896,17.219495510187173
2025-06-12,PARK_0009,41.17018139198905,17.479251040467368,15.329280634253294,16.893953908442306
2025-06-13,PARK_0009,45.915119575177194,19.348906735511278,14.914056586950451,14.165499335659739
2025-06-14,PARK_0009,47.27893846827711,19.783526166310935,9.119189370043763,15.547820520608397
2025-06-15,PARK_0009,48.23923255204073,18.850743227259763,18.565494157051333,13.121901728031114
2025-06-16,PARK_0009,45.42731126369366,22.154031109886933,11.964070769408384,12.52796281323502
2025-06-17,PARK_0009,46.54113096939385,20.29792135201664,14.37794430552478,11.377088596513628
2025-06-18,PARK_0009,44.44825016840891,16.56459120093914,13.180032960076582,14.186162367782332
2025-06-19,PARK_0009,49.03227421557656,16.060886178133817,16.83756423979468,15.214819956666213
2025-06-20,PARK_0009,53.69542541764403,22.366566821638955,18.311273540764734,17.04171824819346
2025-06-21,PARK_0009,53.3348309200081,22.3784336400388,15.804618783116624,20.545318716896194
2025-06-22,PARK_0009,50.879292022523366,21.499205651018173,12.711178773680338,12.687172371829934
2025-06-23,PARK_0009,47.72760566164675,19.382084660195183,13.090036568477391,14.600247097718144
2025-06-24,PARK_0009,54.03665269648252,23.005466027693608,13.92897878943928,15.987978154658867
2025-06-25,PARK_0009,41.89779394869288,15.98371774666003,11.742106853348577,11.614047019399854
2025-06-26,PARK_0009,39.475726920043755,15.534981404981123,10.721502802318506,5.98382069600859
2025-06-27,PARK_0009,55.84476119658168,24.51544378706602,16.000826909124513,16.7910664584557
2025-06-28,PARK_0009,39.54989731880885,19.211404683145272,15.65954658518888,12.178356652135705
2025-06-29,PARK_0009,50.353911832710764,20.492138290952155,12.432722672061367,14.282526811885914
2025-06-30,PARK_0009,45.72386051786985,17.38044876966105,13.279851600490884,13.534359040342727
2025-07-01,PARK_0009,44.487713761298316,17.899602485514293,11.225103995596292,11.912281830133622
2025-06-01,PARK_0010,47.05565322588907,14.610967406674977,16.423876654400573,16.889394762292408
2025-06-02,PARK_0010,40.5059814791741,10.996118416015046,11.42917331981765,12.023426121174591
2025-06-03,PARK_0010,36.81276132009438,13.694667740421268,14.104218793755017,12.373682720631795
2025-06-04,PARK_0010,37.090403706194394,11.640963143286893,10.473086476638775,10.70020755315744
2025-06-05,PARK_0010,44.04034112332184,16.545503024193415,14.235101487720275,17.08241041711701
2025-06-06,PARK_0010,45.48166585491716,18.09648932730532,13.278198814368558,12.931153488115404
2025-06-07,PARK_0010,47.15092149341725,17.605741705464293,14.23572186602514,14.247672251787346
2025-06-08,PARK_0010,38.58113914550732,12.687524562434728,12.220290750887532,11.45233379994143
2025-06-09,PARK_0010,43.4324393422228,16.305775124010786,15.471374400292936,11.27618424024315
2025-06-10,PARK_0010,49.331496070387445,16.237325408498457,15.668988950230014,15.750310186169479
2025-06-11,PARK_0010,36.63249513000323,15.501785927723317,13.548785878521286,6.55611086029284
2025-06-12,PARK_0010,42.961966202699685,12.19824484041972,10.957260253763488,16.146922590611794
2025-06-13,PARK_0010,37.376317585398304,12.602767105341377,10.817019817650127,15.348707951946595
2025-06-14,PARK_0010,30.96287429970508,10.282529896603345,12.283725656270777,13.004266976986989
2025-06-15,PARK_0010,39.43930797354105,13.297617784363135,16.02347939568063,15.020677175560706
2025-06-16,PARK_0010,43.185547209091546,15.649414185761778,12.85760548105139,12.634944000637802
2025-06-17,PARK_0010,41.27863567088755,19.41345714461769,14.142424783541072,10.22883854729675
2025-06-18,PARK_0010,46.33969629540412,19.16214279818796,15.276040480339066,16.83499060717844
2025-06-19,PARK_0010,33.731465249830514,13.42093494251928,9.056530472230722,6.983720724218241
2025-06-20,PARK_0010,40.85443612896067,21.364887554753114,8.576175349676696,12.19176961658926
2025-06-21,PARK_0010,42.1545378756298,17.107971553564283,12.420105257657458,10.047928635797291
2025-06-22,PARK_0010,39.9461611870863,14.464936520802667,7.604004946168781,14.37303279715335
2025-06-23,PARK_0010,43.404078411409266,17.464953318265866,13.479372899834186,15.169859548853903
2025-06-24,PARK_0010,39.563337401416526,17.63337007008924,11.274036818677256,14.49296869757285
